listing_skill_id,listing_skill_name,course_skill_names,course_skill_ids,all_skills_matched,all_skills_matched_str
20856,applicationsystem,[],[],['applicationsystem'],applicationsystem
20857,troposphere,[],[],['troposphere'],troposphere
20858,teamforge,[],[],['teamforge'],teamforge
20859,ms build,[],[],['ms build'],ms build
20860,net  java,[],[],['net  java'],net  java
20861,itim adapter for active directory,[],[],['itim adapter for active directory'],itim adapter for active directory
20862,ibm tivoli identity manager administration,[],[],['ibm tivoli identity manager administration'],ibm tivoli identity manager administration
20863,microsoft active directory administration,[],[],['microsoft active directory administration'],microsoft active directory administration
20864,tivoli security identity manager,[],[],['tivoli security identity manager'],tivoli security identity manager
20865,ml +,[],[],['ml +'],ml +
20866,jvm framework,[],[],['jvm framework'],jvm framework
20867,core spring,[],[],['core spring'],core spring
20868,consumer facing,[],[],['consumer facing'],consumer facing
20869,medcal,[],[],['medcal'],medcal
20870,bachelors degree program management certifications,[],[],['bachelors degree program management certifications'],bachelors degree program management certifications
20871,similar,[],[],['similar'],similar
20872,nat devices,[],[],['nat devices'],nat devices
20873,dhcp servers,[],[],['dhcp servers'],dhcp servers
20874,vuejs,[],[],['vuejs'],vuejs
20875,etl eii data soa,[],[],['etl eii data soa'],etl eii data soa
20876,tiered storage,[],[],['tiered storage'],tiered storage
20877,bi reporting analytics,[],[],['bi reporting analytics'],bi reporting analytics
20878,tibco spotfire,[],[],['tibco spotfire'],tibco spotfire
20879,java and linux,[],[],['java and linux'],java and linux
20880,cisco ccie,[],[],['cisco ccie'],cisco ccie
20881,wsa cws,[],[],['wsa cws'],wsa cws
20882,ccnp certifications,[],[],['ccnp certifications'],ccnp certifications
20883,cisco acs needed,[],[],['cisco acs needed'],cisco acs needed
20884,jax rs,[],[],['jax rs'],jax rs
20885,jax rs  j2ee,[],[],['jax rs  j2ee'],jax rs  j2ee
20886,di frameworks,[],[],['di frameworks'],di frameworks
20887,mf testing,[],[],['mf testing'],mf testing
20888,hp testing,[],[],['hp testing'],hp testing
20889,redhat jboss fuse,[],[],['redhat jboss fuse'],redhat jboss fuse
20890,vmware vrealize suite,[],[],['vmware vrealize suite'],vmware vrealize suite
20891,and redhat api gateways,[],[],['and redhat api gateways'],and redhat api gateways
20892,redhat active mq,[],[],['redhat active mq'],redhat active mq
20893,and sql,[],[],['and sql'],and sql
20894,dojo 20 and related frameworks,[],[],['dojo 20 and related frameworks'],dojo 20 and related frameworks
20895,dac,[],[],['dac'],dac
20896,dncs,[],[],['dncs'],dncs
20897,hp ucmdb,[],[],['hp ucmdb'],hp ucmdb
20898,pmi core methodologies,[],[],['pmi core methodologies'],pmi core methodologies
20899,sdlc project implementation,[],[],['sdlc project implementation'],sdlc project implementation
20900,fremeworks,[],[],['fremeworks'],fremeworks
20901,strong architecture,[],[],['strong architecture'],strong architecture
20902,pmbok agile pmp certification,[],[],['pmbok agile pmp certification'],pmbok agile pmp certification
20903,ms office toolset,[],[],['ms office toolset'],ms office toolset
20904,level2 3 support,[],[],['level2 3 support'],level2 3 support
20905,onshore support,[],[],['onshore support'],onshore support
20906,powercenter bi,['power bi'],[3421],"['power bi', 'powercenter bi']",power bi;powercenter bi
20907,pl sql programming,[],[],['pl sql programming'],pl sql programming
20908,ibm data stage,[],[],['ibm data stage'],ibm data stage
20909,test driven development tdd,['testdriven development'],[10935],"['test driven development tdd', 'testdriven development']",test driven development tdd;testdriven development
20910,net programmer,[],[],['net programmer'],net programmer
20911,red hat satellite,[],[],['red hat satellite'],red hat satellite
20912,rhcsa,[],[],['rhcsa'],rhcsa
20913,data structures algorithms  oop,[],[],['data structures algorithms  oop'],data structures algorithms  oop
20914,restapi,[],[],['restapi'],restapi
20915,mongodb or nosql,[],[],['mongodb or nosql'],mongodb or nosql
20916,amqp,[],[],['amqp'],amqp
20917,data structures algorithms,[],[],['data structures algorithms'],data structures algorithms
20918,tcp ip  core java,[],[],['tcp ip  core java'],tcp ip  core java
20919,evaporation systems,[],[],['evaporation systems'],evaporation systems
20920,warranty repair work,[],[],['warranty repair work'],warranty repair work
20921,warranty repair work  field engineering,[],[],['warranty repair work  field engineering'],warranty repair work  field engineering
20922,acceptance testing,[],[],['acceptance testing'],acceptance testing
20923,electronics diagnostics  repair,[],[],['electronics diagnostics  repair'],electronics diagnostics  repair
20924,field engineering,['food engineering'],[8016],"['field engineering', 'food engineering']",field engineering;food engineering
20925,thin film,[],[],['thin film'],thin film
20926,equipment audits,[],[],['equipment audits'],equipment audits
20927,semiconductor process manufacturing equipment,[],[],['semiconductor process manufacturing equipment'],semiconductor process manufacturing equipment
20928,vacuum technology,[],[],['vacuum technology'],vacuum technology
20929,html5  javascript,[],[],['html5  javascript'],html5  javascript
20930,cloud aws heroku,[],[],['cloud aws heroku'],cloud aws heroku
20931,nhibernate,[],[],['nhibernate'],nhibernate
20932,machine learning  python,[],[],['machine learning  python'],machine learning  python
20933,mdm eas and bes,[],[],['mdm eas and bes'],mdm eas and bes
20934,cisco unified communications certified,[],[],['cisco unified communications certified'],cisco unified communications certified
20935,exchange 2013 exchange sync,[],[],['exchange 2013 exchange sync'],exchange 2013 exchange sync
20936,enterprise backup solutions,[],[],['enterprise backup solutions'],enterprise backup solutions
20937,remote software support,[],[],['remote software support'],remote software support
20938,veeam disaster recovery,[],[],['veeam disaster recovery'],veeam disaster recovery
20939,vmware vsphere and vcenter,[],[],['vmware vsphere and vcenter'],vmware vsphere and vcenter
20940,data centers,['data centers'],[3438],['data centers'],data centers
20941,project management  electrical engineering,[],[],['project management  electrical engineering'],project management  electrical engineering
20942,hvac power system design,[],[],['hvac power system design'],hvac power system design
20943,digital analog hw design,[],[],['digital analog hw design'],digital analog hw design
20944,pdus,[],[],['pdus'],pdus
20945,3 phase 480 vac circuits,[],[],['3 phase 480 vac circuits'],3 phase 480 vac circuits
20946,git  aws,[],[],['git  aws'],git  aws
20947,postgressql or mysql,[],[],['postgressql or mysql'],postgressql or mysql
20948,sap hana  java,[],[],['sap hana  java'],sap hana  java
20949,ios development  objectivec,[],[],['ios development  objectivec'],ios development  objectivec
20950,acceptance testing frameworks like kif,[],[],['acceptance testing frameworks like kif'],acceptance testing frameworks like kif
20951,kiwi or xctest framework,[],[],['kiwi or xctest framework'],kiwi or xctest framework
20952,uikit avkit cloudkit,[],[],['uikit avkit cloudkit'],uikit avkit cloudkit
20953,hololens,[],[],['hololens'],hololens
20954,the after sales department,[],[],['the after sales department'],the after sales department
20955,internal business user support,[],[],['internal business user support'],internal business user support
20956,customerfacing user support  hadoop support,[],[],['customerfacing user support  hadoop support'],customerfacing user support  hadoop support
20957,customerfacing user support,['customer support'],[1701],"['customerfacing user support', 'customer support']",customerfacing user support;customer support
20958,hadoop support,[],[],['hadoop support'],hadoop support
20959,gulp  javascript,[],[],['gulp  javascript'],gulp  javascript
20960,mysql postgresql,[],[],['mysql postgresql'],mysql postgresql
20961,coreos,[],[],['coreos'],coreos
20962,monitoring tools nagios zabbix cacti,[],[],['monitoring tools nagios zabbix cacti'],monitoring tools nagios zabbix cacti
20963,ubuntu  linux,['ubuntu linux'],[8429],"['ubuntu  linux', 'ubuntu linux']",ubuntu  linux;ubuntu linux
20964,nosql data structures,[],[],['nosql data structures'],nosql data structures
20965,financial apis,[],[],['financial apis'],financial apis
20966,digital wallets,[],[],['digital wallets'],digital wallets
20967,mobile optimization,[],[],['mobile optimization'],mobile optimization
20968,financial payment accounting stacks,[],[],['financial payment accounting stacks'],financial payment accounting stacks
20969,security critical code,[],[],['security critical code'],security critical code
20970,fintech experience,[],[],['fintech experience'],fintech experience
20971,understanding of the developer community,[],[],['understanding of the developer community'],understanding of the developer community
20972,technical background acumen,[],[],['technical background acumen'],technical background acumen
20973,the developer community  saas,[],[],['the developer community  saas'],the developer community  saas
20974,product positioning,[],[],['product positioning'],product positioning
20975,gotomarket plans,[],[],['gotomarket plans'],gotomarket plans
20976,growth  optimization,[],[],['growth  optimization'],growth  optimization
20977,product updates and product launches,[],[],['product updates and product launches'],product updates and product launches
20978,a b testing strategies,[],[],['a b testing strategies'],a b testing strategies
20979,startup industry,[],[],['startup industry'],startup industry
20980,build execute high growth trajectory,[],[],['build execute high growth trajectory'],build execute high growth trajectory
20981,executive assistant office manager,[],[],['executive assistant office manager'],executive assistant office manager
20982,dev 501,[],[],['dev 501'],dev 501
20983,ngforce,[],[],['ngforce'],ngforce
20984,power systems,[],[],['power systems'],power systems
20985,settings,[],[],['settings'],settings
20986,system protection,[],[],['system protection'],system protection
20987,protective relays,[],[],['protective relays'],protective relays
20988,30,[],[],['30'],30
20989,websphere studio application developer,[],[],['websphere studio application developer'],websphere studio application developer
20990,xml web programming,[],[],['xml web programming'],xml web programming
20991,eclipse 30,[],[],['eclipse 30'],eclipse 30
20992,ssd,[],[],['ssd'],ssd
20993,front office trading technology,[],[],['front office trading technology'],front office trading technology
20994,xcelsius,[],[],['xcelsius'],xcelsius
20995,api framework,[],[],['api framework'],api framework
